Descriptor,2016-08-30,2016-08-31,2016-09-01,2016-09-02,2016-09-03,2016-09-04,2016-09-05,2016-09-06,2016-09-07,2016-09-08,2016-09-09,2016-09-10,2016-09-11,2016-09-12,2016-09-13,2016-09-14,2016-09-15,2016-09-16,2016-09-17,2016-09-18,2016-09-19,2016-09-20,2016-09-21,2016-09-23,2016-09-24,2016-09-25,2016-09-26,2016-09-27,2016-09-28,2016-09-29,2016-09-30,2016-10-01,2016-10-02,2016-10-03,2016-10-04,2016-10-05,2016-10-06,2016-10-07,2016-10-08,2016-10-09,2016-10-10,2016-10-11,2016-10-12,2016-10-13,2016-10-14,2016-10-15,2016-10-16,2016-10-17,2016-10-18,2016-10-19,2016-10-20,2016-10-21,2016-10-22,2016-10-23,2016-10-24,2016-10-25,2016-10-26,2016-10-27,2016-10-28,2016-10-29,2016-10-30,2016-10-31,2016-11-01,2016-11-02,2016-11-03,2016-11-04,2016-11-05,2016-11-06,2016-11-07,2016-11-08,2016-11-09,2016-11-10,2016-11-11,2016-11-12,2016-11-13,2016-11-14,2016-11-15,2016-11-16,2016-11-17,2016-11-18,2016-11-19,2016-11-20,2016-11-21,2016-11-22,2016-11-23,2016-11-24,2016-11-25,2016-11-26,2016-11-27,2016-11-28,2016-11-29,2016-11-30,2016-12-01,2016-12-02,2016-12-03,2016-12-04,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-10,2016-12-11,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-17,2016-12-18,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-24,2016-12-25,2016-12-26,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2016-12-31,2017-01-01,2017-01-02,2017-01-03,2017-01-04,2017-01-05,2017-01-06,2017-01-08,2017-01-09,2017-01-14,2017-01-15,2017-01-30,2017-01-31,2017-02-01,2017-02-02,2017-02-03,2017-02-04,2017-02-05,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-11,2017-02-12,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-18,2017-02-19,2017-02-20,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-25,2017-02-26,2017-02-27,2017-02-28
bias-1,0.21114149689674366,0.2165052369236946,0.21933643519878387,0.2122230380773545,0.20959445834159854,0.21260958909988406,0.2162919119000435,0.2155093029141426,0.21141555905342105,0.21563966572284696,0.21629322320222855,0.2302824631333351,0.22314301505684853,0.22868655622005465,0.22401472926139832,0.2198623828589916,0.2231123149394989,0.2305091470479965,0.21809864416718486,0.22185446321964264,0.22056596726179128,0.22206687554717064,0.2230103984475136,0.220749169588089,0.22253277897834767,0.22343938425183296,0.2432336807250977,0.2385561019182205,0.22024951875209808,0.21840452402830124,0.22065233066678047,0.2210138738155365,0.20322540774941444,0.19957132637500768,0.2087656818330288,0.2232676222920418,0.21793263405561447,0.21338212490081787,0.22095983475446698,0.22347400337457654,0.2308135293424129,0.21622088551521296,0.21572113782167435,0.22067419439554206,0.2231222838163376,0.21971680968999865,0.2167508900165558,0.2159536033868789,0.22018820792436603,0.2243373990058899,0.2322537414729595,0.2260001078248024,0.2255929261445999,0.22223126888275144,0.22145408391952515,0.2221653163433075,0.22107333317399025,0.2265215665102005,0.2138982303440571,0.21293386444449425,0.2096756175160408,0.21043992787599566,0.21152349561452866,0.2225564420223236,0.22382142767310145,0.2253898680210113,0.2299245893955231,0.22508566454052928,0.2500840611755848,0.2871242091059685,0.2866471111774445,0.2553902268409729,0.2517750710248947,0.2420344017446041,0.2379960566759109,0.2373342886567116,0.2372278720140457,0.2383083999156952,0.24603701382875445,0.2357610985636711,0.22712285816669464,0.2346321493387222,0.23799051344394684,0.22888219356536865,0.2459597289562225,0.24694578349590304,0.2420255392789841,0.23054962605237966,0.2326797544956208,0.227208711206913,0.2186250984668732,0.2297879606485367,0.2273341603577137,0.2332883030176163,0.229974202811718,0.23217808082699776,0.22674693167209625,0.22903632372617724,0.2376688122749329,0.2288656122982502,0.2185077369213104,0.21476376056671145,0.2103857174515724,0.20386061072349548,0.21654437482357025,0.21872346103191376,0.21717541664838794,0.21887602657079694,0.22425022721290588,0.22713255882263186,0.2335697412490845,0.2430766969919205,0.2295583188533783,0.23358462005853656,0.22177675366401672,0.22190333157777786,0.21702873706817627,0.2456099689006805,0.2554159015417099,0.2521826438605785,0.2331496700644493,0.2296271473169327,0.23714122176170346,0.2403457313776016,0.2332328110933304,0.2275374084711075,0.2251113802194596,0.2291187569499016,0.21987518668174744,0.23364856839179995,0.20886345207691195,0.2338053472340107,0.2397082298994065,0.2379545569419861,0.24935733526945114,0.2485255971550941,0.2444076165556908,0.2384084798395633,0.2345883697271347,0.2294209226965904,0.2245633229613304,0.2452525720000267,0.23841066658496865,0.2330948263406753,0.2417667731642723,0.23438316583633426,0.2359845191240311,0.23299095034599304,0.2253417372703552,0.221115380525589,0.22666747868061066,0.2399357557296753,0.2375592291355133,0.2345571368932724,0.25751299411058426,0.24583784490823746,0.2292901054024697,0.2339120917022228,0.2358411960303783,0.2452375441789627,0.23861466348171234,0.2351757436990738,0.2280543297529221
positive-1,0.010608599,0.011372915,0.009505734,0.010207735,0.009921443,0.01107454175,0.010391283000000001,0.010429204,0.0105520375,0.00944909675,0.009709024,0.0111596495,0.0106081515,0.0094547115,0.009601214,0.0089251665,0.010433063499999999,0.010918478999999998,0.00887233225,0.01018826,0.010545343,0.011105096875,0.0099553345,0.010997741,0.011688111000000001,0.0125748375,0.014031753999999999,0.013257902,0.010656647,0.009908425,0.0091266635,0.010845977,0.00898622275,0.008571187,0.008916103,0.0092858595,0.01077344675,0.009649761,0.0071758170250000005,0.008621352750000002,0.01009285275,0.01022590975,0.010247484749999999,0.009486334499999999,0.009744678,0.009742077125000002,0.010341302,0.0102390165,0.0114427255,0.01178071225,0.010796204750000002,0.012166281999999999,0.012456621000000001,0.0135515995,0.012689438999999999,0.010562153500000001,0.01596150725,0.012003256,0.011220395749999999,0.011316035374999998,0.0111420315,0.010869394499999999,0.00915215975,0.01109147,0.01176653875,0.0119616025,0.013034242,0.012735152625,0.01803936875,0.031971361000000004,0.023500402000000004,0.026283439,0.0131409185,0.01245213225,0.01270478,0.011048060750000002,0.0135247065,0.014091119,0.013356145,0.011625606,0.010318382,0.0118725505,0.012096949,0.0110854085,0.0182540625,0.025278764,0.019286537,0.013308709750000002,0.011521463000000001,0.01238143425,0.010659315,0.010983191000000002,0.012438459999999998,0.014118019499999999,0.0108318925,0.012428164625,0.012092128,0.01287164625,0.01297723,0.01094215625,0.0077333753,0.008575405,0.008738121,0.00836747,0.009723654,0.010438351,0.00901447775,0.0078959505,0.008399338999999999,0.009878978,0.011585146999999999,0.011491275,0.012548962,0.01247785525,0.0080940235,0.0102951135,0.013623236499999998,0.011159921,0.0097709395,0.009861164749999998,0.00801965525,0.0079277835,0.0108151775,0.016513504,0.010421135,0.0091732035,0.009110274,0.0083107325,0.008127241,0.011779313999999999,0.0108691583,0.00982774525,0.009604843,0.011009355499999998,0.007832080375,0.010664413999999999,0.008285025500000001,0.010684115249999999,0.009305725375,0.008891752499999999,0.014411664,0.009235209875,0.00947246625,0.009889292,0.0134200965,0.009238175,0.008294179499999998,0.0104157035,0.011084887,0.0072837301500000015,0.0081613735,0.009228886,0.008493075,0.0089384175,0.021044785750000003,0.013145367,0.00927633,0.01093920825,0.010331073875,0.010664305,0.010818613000000001,0.0107330655,0.006781306
figurative-0,0.6289954781532288,0.6349563598632812,0.6006148457527161,0.598129391670227,0.5961686819791794,0.6194184869527817,0.6016143560409546,0.6088645905256271,0.6114249229431152,0.5929185599088669,0.6061456203460693,0.5757420063018799,0.5762461572885513,0.5847819447517395,0.5918092727661133,0.5913157463073729,0.5856010019779205,0.6053998470306396,0.6121890693902969,0.6065123081207275,0.614154726266861,0.6103771179914474,0.6299526691436768,0.6203770935535431,0.6195628046989441,0.6121557354927063,0.62465900182724,0.608967125415802,0.6198660135269165,0.6129762232303619,0.6136239916086197,0.5999617576599121,0.6014381796121597,0.5969809293746948,0.6023655533790588,0.593914657831192,0.6115776598453522,0.6087692379951477,0.6221675425767899,0.6390010863542557,0.607461541891098,0.6244958937168121,0.622823566198349,0.6307468414306641,0.6262401938438416,0.6347117871046066,0.645849347114563,0.6435734927654266,0.6304814219474792,0.6382108330726624,0.6055051684379578,0.6136605441570282,0.620665967464447,0.6280393302440643,0.6360577344894409,0.6279852390289307,0.6266950964927673,0.6251630783081055,0.6112575829029083,0.6032391935586929,0.6141249835491179,0.608032763004303,0.597311943769455,0.6244306564331055,0.6159457117319107,0.6226958334445953,0.6171803474426271,0.6217444092035294,0.6356441825628281,0.6375376135110855,0.6243167519569397,0.6485869288444519,0.6461371183395386,0.6415354162454605,0.6413894295692444,0.6368052214384079,0.6378182470798492,0.6344301700592041,0.6256827116012573,0.634259819984436,0.6338120996952057,0.6384015381336212,0.6410773992538452,0.6717219948768616,0.6860032677650452,0.6544286608695984,0.6405376493930817,0.6239162385463715,0.6452586650848389,0.6338301748037338,0.6304909884929657,0.6205054521560669,0.6200325638055801,0.6242388486862183,0.6220033764839172,0.6245453208684921,0.6241155862808228,0.6345661580562592,0.6276282668113708,0.6273504197597504,0.6010361313819885,0.6161139607429504,0.617816835641861,0.627754271030426,0.6274737715721129,0.6303471326828003,0.6327295303344727,0.6212176978588104,0.6189999878406525,0.6310010552406311,0.6340098381042479,0.645982563495636,0.6407782435417175,0.6467186361551285,0.6462791860103607,0.6321569085121155,0.6185470223426819,0.6342868208885193,0.6358916461467743,0.6323768794536591,0.6313513815402985,0.6189899742603302,0.6215914785861969,0.6208094358444214,0.6310379505157471,0.6354333460330963,0.6355731189250946,0.6451488435268402,0.6312753558158875,0.6233919858932495,0.7271870970726013,0.6457167267799377,0.64188551902771,0.6249772608280182,0.6266281306743622,0.6270609200000763,0.6338180005550385,0.6213120073080063,0.6224417388439178,0.6194379031658173,0.5997871160507202,0.6213155239820479,0.6119756847620009,0.61555415391922,0.5834374129772186,0.5826125144958496,0.5954592525959015,0.5955922603607178,0.5815354585647583,0.6156882643699646,0.6102953851222992,0.6092120409011841,0.5986698865890503,0.5991583913564682,0.6255297362804413,0.5979262143373489,0.5942353308200836,0.6014761626720428,0.6138899922370911,0.6077603101730347,0.6144117712974548,0.6125060319900513,0.6089146733283997
offensive-1,0.2191713750362396,0.2294004932045937,0.2270892560482025,0.2270307391881943,0.2443653307855129,0.2300293184816837,0.2315776348114013,0.22431940585374832,0.2233535647392273,0.22838692739605904,0.2330804578959942,0.2741180509328842,0.23796413093805316,0.2050336003303528,0.2167041003704071,0.21710282191634175,0.21062920987606049,0.22596526145935056,0.24083846062421801,0.2474988475441933,0.2578823417425156,0.2305574007332325,0.2386383712291717,0.2187701016664505,0.22501090168952945,0.23424149677157405,0.21018896996974945,0.19648951292037964,0.2214958518743515,0.2270602732896805,0.24060499668121335,0.2412541657686233,0.2305220179259777,0.21659132838249207,0.23903738707304004,0.2301510125398636,0.2228859513998032,0.2506866157054901,0.3134727999567985,0.2777307257056236,0.2288049459457397,0.23876111209392545,0.2383588552474976,0.2471902072429657,0.2412784099578857,0.2522838264703751,0.2495151609182357,0.2534890100359917,0.23948249965906146,0.22379353642463684,0.21749820932745934,0.2185088247060776,0.2226506769657135,0.2168783918023109,0.2177298367023468,0.2189372330904007,0.1895315647125244,0.2130185663700104,0.2177273966372013,0.2202930934727192,0.22250445932149887,0.2254010885953903,0.23053220659494406,0.2336707562208176,0.23287412151694295,0.2320125922560692,0.22652608156204224,0.22202841192483905,0.18658671155571935,0.1503073275089264,0.15001258254051208,0.16528751701116562,0.19548023492097846,0.20612797513604164,0.2126445472240448,0.20563258975744247,0.20466114580631256,0.1936723440885544,0.19012235105037686,0.2106902152299881,0.2265304550528526,0.21533369272947311,0.2078244984149933,0.2043384537100792,0.16395431011915207,0.15410776436328888,0.1643727794289589,0.2177469618618489,0.2431730926036835,0.2359667383134365,0.2259481102228165,0.19910386204719546,0.1920487806200981,0.1958144158124924,0.21261542290449145,0.2027105838060379,0.19707511365413666,0.19089830666780472,0.19127626717090607,0.1994115561246872,0.2404822558164597,0.22702592611312866,0.2257657796144485,0.22717687487602234,0.22040553390979767,0.21148481965065,0.2259385548532009,0.24326959997415545,0.24906665086746216,0.23013935983181005,0.2182798534631729,0.22214755415916448,0.21098363399505607,0.208678051829338,0.2543376237154007,0.2561444044113159,0.20663058012723926,0.22488050907850266,0.2268096730113029,0.2458326295018196,0.2530677616596222,0.2732710838317871,0.2270650714635849,0.200859010219574,0.21862158179283145,0.2120094895362854,0.213491253554821,0.237294539809227,0.2396705150604248,0.2138562500476837,0.16313794627785685,0.2035023830831051,0.21921426057815552,0.2202396243810653,0.21731936931610107,0.1957047432661056,0.2490070834755897,0.2279447764158249,0.22009978443384173,0.22227611392736432,0.19505734741687772,0.22803717479109764,0.2177543118596077,0.22251597046852112,0.18650011718273166,0.2094361037015915,0.22270850092172625,0.21497565507888794,0.2146471031010151,0.250703439116478,0.23841725289821625,0.22366997599601746,0.2279895469546318,0.22087244689464566,0.17583108693361282,0.1944093219935894,0.2319274097681045,0.21236076578497884,0.2160893566906452,0.2295955717563629,0.22107473015785206,0.22169829159975046,0.2593099474906921
